customer_id,signup_date,region,acquisition_channel,account_type,age,gender,risk_score,credit_score,email,phone
C104910,08/06/2025,Bangkok,Partnership,standard,28.0,F,0.172,775.0,user104910@mail.com,+6016231601
C104911,2022-10-10,SABAH,partner,Plus ,43.0,F,0.179,607.0,user104911@mail.com,+6017131782
C104912,2025-01-09,sg,Offline  Event,Standard ,39.0,M,0.431,690.0,user104912@inbox.io,+6016489204
C104913,2024-04-23,johor, Paid Ads,Standard ,33.0,F,0.431,630.0,user104913@corp.co,+6013806329
C104914,2023-08-28,penang,partner,Plus ,22.0,M,0.098,657.0,user104914@inbox.io,+6018175662
C104915,2023-10-01,JOHOR,paid ads,standard,34.0,F,0.201,621.0,user104915@example.com,+6013951881
C104916,2022-05-08,Pulau Pinang,offline,Plus ,41.0,M,0.262,781.0,user104916@inbox.io,+6017666287
C104917,12/05/2021,BKK,web,Plus ,29.0,F,0.392,672.0,user104917@inbox.io,+6019447133
C104918,04/09/2025,Pulau Pinang,Offline  Event,premium,43.0,M,0.186,694.0,user104918@inbox.io,+6016823047
C104919,2025-06-07,jakarta,web,Plus ,42.0,M,0.395,616.0,user104919@inbox.io,+6012311461
C104920,2022-01-15,Johor,Partnership,STD,45.0,M,0.608,595.0,user104920@example.com,+6015408935
C104921,27/02/2023,Sabah ,web,plus,,M,0.103,653.0,user104921@mail.com,+6013483172
C104922,2025-02-04,sarawak,Ads,Standard ,37.0,M,0.404,711.0,user104922@mail.com,+6011270584
C104923,2023-07-18,SELANGOR-,website,PLS,43.0,M,0.103,673.0,user104923@inbox.io,+6019120065
C104924,2022-09-10, Saigon,IOS Store,Plus ,36.0,M,0.398,738.0,user104924@example.com,+6014476850
C104925,2024-01-25,Sabah ,offline,plus,28.0,F,0.153,,user104925@mail.com,+6018938629
C104926,2021-06-11,Singapore,Partner ,PLS,28.0,M,0.409,680.0,user104926@inbox.io,+6019951801
C104927,2022-11-08,Selangor, Paid Ads,PLS,34.0,F,0.173,712.0,user104927@mail.com,+6016329697
C104928,2021-12-17,selangor,IOS Store,Plus ,22.0,M,0.158,686.0,user104928@example.com,+6018471216
C104929,2023-01-04,sabah, Paid Ads,PLS,31.0,F,0.289,737.0,user104929@corp.co,+6019481562
C104930,2024-09-10,Pulau Pinang ,offline,Standard ,41.0,F,0.146,713.0,user104930@inbox.io,+6012404214
C104931,06/10/2023,jakarta,Referral ,PLS,18.0,M,0.076,735.0,user104931@inbox.io,+6010456035
C104932,2021-02-16,manila,Referral ,standard,44.0,F,0.096,723.0,user104932@mail.com,+6010159949
C104933,2022-06-04,Johor ,offline,Plus ,41.0,M,0.09,762.0,user104933@corp.co,+6014967859
C104934,2023-05-08,bangkok,Offline  Event, Premium ,28.0,F,0.493,730.0,user104934@corp.co,+6015927252
C104935,07/01/2022,kuala  lumpur,offline,PLS,36.0,F,0.297,785.0,user104935@example.com,+6011882889
C104936,2024-05-14,kuala-lumpur,Ads,premium,32.0,M,0.519,648.0,user104936@inbox.io,+6010868265
C104937,2023-01-26,JKT,Offline  Event,plus,42.0,M,0.151,730.0,user104937@ inbox.io,+6016773847
C104938,2021-01-28,MNL,Partner ,plus,,M,0.175,597.0,user104938@mail.com,+6016901231
C104939,2021-05-11,Kuala Lumpur ,paid ads,STD,21.0,M,0.58,737.0,user104939@inbox.io,+6016113298
C104940,16/01/2025,Penang,WEB ,Premium ,37.0,F,0.105,683.0,user104940@inbox.io,+6015683170
C104941,27/04/2022,Selangor,Referal,Premium ,30.0,M,0.257,736.0,user104941@mail.com,+6018146422
C104942,28/02/2024,Sabah ,web,Premium ,33.0,M,0.434,781.0,user104942@inbox.io,+6019431055
C104943,2021-10-06,SG, Paid Ads,Premium ,26.0,,0.491,728.0,user104943@mail.com,+6019263982
C104944,2023-02-12,Sabah ,App store,standard,46.0,M,0.116,655.0,user104944@mail.com,+6014321398
C104945,2022-05-05, Pulau Pinang,ADs,Premium ,40.0,M,0.357,615.0,user104945@example.com,+6019770770
C104946,2025-04-03,singapore ,referral,pls,26.0,F,0.139,712.0,user104946@corp.co,+6018189362
C104947,2021-10-11,manila,partner ,PRM,21.0,M,0.719,663.0,user104947@inbox.io,6015652111
C104948,2023-11-18,MNL,Offline  Event,standard,29.0,F,0.153,720.0,user104948@corp.co,+6018358126
C104949,2021-07-06,SELANGOR ,offline,PLS,35.0,M,0.259,650.0,user104949@corp.co,+6012262810
C104950,05/07/2021,bangkok,App store,PRM,34.0,M,0.149,624.0,user104950@mail.com,+6015966688
C104951,10/01/2024,Penang,website,PLS,42.0,F,0.479,665.0,user104951@corp.co,+6017158806
C104952,2022-04-24,Sarawak,referral,premium,38.0,M,0.48,710.0,user104952@corp.co,+6012216112
C104953,2025-07-25,sarawak, Paid Ads,STANDARD ,40.0,M,0.417,687.0,user104953@mail.com,+6011531706
C104954,2021-11-30,Bangkok,Partner ,standard,35.0,F,0.123,631.0,user104954@corp.co,+6018885363
C104955,2022-01-26,JKT, Paid Ads,plus,21.0,F,0.424,788.0,user104955@mail.com,+6016521922
C104956,2025-02-24,Bangkok,app-store,STD,30.0,M,0.087,672.0,user104956@corp.co,+6010268514
C104957,2022-12-24,singapore ,partner,STD,40.0,F,0.061,544.0,user104957@inbox.io,+6018738854
C104958,2023-09-12,KL,Referal,STD,,F,0.274,736.0,user104958@mail.com,+6012650148
C104959,2023-12-16,Selangor,referral,PRM,36.0,M,0.362,679.0,user104959@example.com,+6011369807
C104960,2024-09-25,Johor,IOS Store,premium,29.0,M,,670.0,user104960@inbox.io,+6019630465
C104961,23/08/2022,Singapore,Referal,STD,24.0,M,0.042,669.0,user104961@mail.com,+6019512988
C104962,2021-03-08, penang,App store,plus,31.0,M,0.092,669.0,user104962@example.com,+6015555607
C104963,19/03/2024,SINGAPORE ,offline,Premium ,34.0,F,0.178,780.0,user104963@inbox.io,+6019794006
C104964,2024-01-18,selangor, Paid Ads,STD,27.0,F,0.198,708.0,user104964@example.com,+6011966775
C104965,2022-02-23,Saigon,app-store,premium,30.0,F,0.565,696.0,user104965@corp.co,+6017678740
C104966,2023-02-18,bangkok,Referral ,STD,24.0,M,0.288,664.0,user104966@inbox.io,+6011902591
C104967,2021-05-03,Johor, Paid Ads,PRM,41.0,M,0.324,784.0,user104967@inbox.io,+6015370698
C104968,2025-02-16,Penang ,app-store,PRM,30.0,F,0.489,731.0,user104968@inbox.io,+6018832623
C104969,2024-09-21,Sarawak,app-store,plus,44.0,M,0.441,739.0,user104969@example.com,+6013502575
C104970,2023-07-05,kuala-lumpur,partner,Standard ,,F,0.314,697.0,user104970@corp.co,+6011876338
C104971,2025-08-14,Kuala Lumpur ,Offline  Event,plus,31.0,F,0.371,740.0,user104971@corp.co,+6011431277
C104972,2025-03-03,SELANGOR ,Ads,PRM,24.0,F,0.379,,user104972@mail.com,+6013684812
C104973,2022-08-13,Saigon,Referal,Plus ,18.0,M,0.01,658.0,user104973@corp.co,+6013333370
C104974,03/08/2022,Bangkok,ADs,PRM,20.0,M,0.327,702.0,user104974@example.com,+6016507498
C104975,2025-08-16,SELANGOR ,Ads,standard,21.0,F,0.372,806.0,user104975@example.com,+6014398746
C104976,2023-12-17,Pulau Pinang,Referal,STD,43.0,F,0.472,692.0,user104976@corp.co,+6019306276
C104977,03/10/2023,selangor,referral,PLUS ,33.0,F,0.434,756.0,user104977@mail.com,+6014588979
C104978,2024-12-26,Sabah ,ADs,plus,35.0,M,0.165,751.0,user104978@inbox.io,+6014339818
C104979,2023-05-06,jakarta,IOS Store,Premium ,18.0,F,0.17,714.0,user104979@corp.co,+6010344087
C104980,2025-09-19,Ho Chi Minh City,Offline--Event,premium,22.0,F,0.068,779.0,user104980@inbox.io,+6014774199
C104981,2022-05-14,Kuala Lumpur ,Partner ,Standard ,39.0,M,0.096,550.0,user104981@mail.com,+6012551115
C104982,2021-08-02,Sabah ,paid ads,plus,,F,0.373,570.0,user104982@corp.co,+6017673833
C104983,2025-07-09,Johor ,IOS Store,Plus ,31.0,F,0.219,784.0,user104983@ mail.com,+6014951728
C104984,2022-04-27,Kuala Lumpur ,website,Premium ,37.0,M,0.443,641.0,user104984@example.com,+6015940237
C104985,2024-10-28,penang,web,Standard ,45.0,M,0.102,687.0,user104985@corp.co,+6016555338
C104986,2023-07-08,Sarawak, Paid Ads,PLS,30.0,F,0.061,785.0,user104986@corp.co,+6011214223
C104987,2023-03-30,Selangor,offline,PRM,33.0,M,0.523,692.0,user104987@mail.com,+6015467135
C104988,2025-08-10,Manila,referral,premium,34.0,F,0.207,781.0,user104988@mail.com,+6016689579
C104989,2024-02-15,MNL,app-store,PLS,51.0,M,0.213,657.0,user104989@mail.com,+6011528930
C104990,2024-11-11,Kuala Lumpur ,Partnership,PRM,18.0,M,0.022,717.0,user104990@example.com,+6010725217
C104991,2021-01-03,sarawak,ADs,Premium ,37.0,Other,0.316,683.0,user104991@example.com,+6016422302
C104992,2025-04-21,bangkok,paid ads,Premium ,31.0,F,0.223,769.0,user104992@inbox.io,+6010488037
C104993,2024-03-23,Johor,IOS Store,Standard ,37.0,M,0.1,664.0,user104993@mail.com,+6017636232
C104994,2022-07-31,Selangor,website,Standard ,27.0,F,0.328,,user104994@example.com,+6017990580
C104995,28/02/2021,Manila,App store ,plus,32.0,M,0.448,652.0,user104995@mail.com,+6016537795
C104996,2024-02-06,HCMC,web,premium,38.0,M,0.172,655.0,user104996@inbox.io,+6010899460
C104997,2023-01-12,Penang ,partner,PLS,57.0,M,0.399,641.0,user104997@inbox.io,+6011593887
C104998,2023-09-24,Johor,OFFLINE  EVENT,plus,38.0,M,0.393,639.0,user104998@corp.co,+6018265231
C104999,2021-07-16,Kuala--Lumpur,referral,STD,25.0,F,0.036,747.0,user104999@mail.com,+6019499361
C105000,2025-08-02,Penang,web,PLS,,F,0.088,764.0,user105000@inbox.io,+6011998290
C105001,2024-04-18,Penang,Partnership,Premium ,28.0,Other,0.133,704.0,user105001@corp.co,+6014885382
C105002,2022-08-13,sabah, Paid Ads,STD,18.0,F,0.148,641.0,user105002@example.com,+6017338573
C105003,2025-06-17,Kuala Lumpur ,web,Standard ,29.0,M,0.25,645.0,user105003@inbox.io,+6010574453
C105004,2025-03-26,Pulau Pinang,WEB  ,premium,38.0,F,0.452,556.0,user105004@inbox.io,+6014667511
C105005,2025-09-10,johor,website,STD,22.0,Other,0.256,703.0,user105005@example.com,+6010256691
C105006,2022-04-24,Selangor, Paid Ads,STD,40.0,F,0.325,639.0,user105006@inbox.io,+6017727639
C105007,30/05/2023,penang,App store,Premium ,36.0,F,0.392,768.0,user105007@corp.co,+6017866197
C105008,2023-09-30,HCMC,app-store,STD,26.0,F,0.278,597.0,user105008@ example.com,+6012620326
C105009,2024-06-27,HCMC,Offline  Event,Plus ,31.0,M,,644.0,user105009@example.com,+6013113137
C105010,2023-09-28,Johor ,offline,Premium ,,F,0.122,674.0,user105010@corp.co,+6011963801
C105011,2021-12-10,selangor, Paid Ads,Premium ,38.0,F,0.189,708.0,user105011@inbox.io,+6019744047
C105012,2021-10-27,BKK,referral,PLS,32.0,F,0.461,,user105012@inbox.io,+6016755305
C105013,2025-06-14,kuala  lumpur,referral,premium,30.0,M,0.17,598.0,user105013@mail.com,+6019419586
C105014,2021-07-27,Sarawak,Referral ,Premium ,33.0,F,0.051,662.0,user105014@example.com,+6016980697
C105015,2021-05-17,Jakarta,Partnership,standard,28.0,F,0.336,594.0,user105015@corp.co,6015933737
C105016,2022-02-08,HCMC,Offline  Event,premium ,18.0,M,0.052,,user105016@corp.co,+6012210830
C105017,2022-07-10,selangor, app-store,PLS,48.0,F,0.195,641.0,user105017@mail.com,+6017406346
C105018,2021-04-08,Johor,app-store,Standard ,33.0,M,0.149,674.0,user105018@mail.com,+6015784087
C105019,2022-09-20,selangor,Ads, Premium ,35.0,,0.267,670.0,user105019@mail.com,+6016429576
C105020,2021-11-29,Singapore,IOS Store,STD,32.0,M,0.117,687.0,user105020@mail.com,+6018710300
C105021,2025-02-16,Singapore,IOS Store,Premium ,26.0,F,0.237,671.0,user105021@mail.com,+6018661616
C105022,19/08/2022,johor,ADs,Premium ,31.0,M,0.274,622.0,user105022@example.com,+6014304818
C105023,2021-11-03,JAKARTA,Offline  Event,PRM,19.0,F,0.033,685.0,user105023@example.com,6018544297
C105024,2021-04-09,jakarta,offline,Plus ,50.0,M,0.083,632.0,user105024@corp.co,+6018410208
C105025,2024-04-22,jakarta,Ads ,STD,22.0,M,0.414,729.0,user105025@inbox.io,+6014983500
C105026,03/03/2025,MNL,app-store,STD,24.0,M,0.282,683.0,user105026@example.com,+6013822052
C105027,2025-06-22,Bangkok,ADs,Standard  ,28.0,M,0.36,618.0,user105027@example.com,+6018123646
C105028,07/03/2023,manila,App store,PRM,42.0,F,0.223,824.0,user105028@example.com,+6016647893
C105029,2021-06-02,Saigon,website,Standard ,32.0,F,0.695,780.0,user105029@mail.com,+6014211516
C105030,2024-02-13,penang,web ,plus,22.0,M,0.142,,user105030@inbox.io,+6014492022
C105031,17/11/2022,Singapore,Partnership,Premium ,42.0,M,0.725,659.0,user105031@example.com,+6017703477
C105032,2021-08-09,MNL,Partner ,PRM,38.0,F,0.091,630.0,user105032@example.com,+6015464130
C105033,10/02/2021,sabah,app-store,standard,36.0,M,0.394,728.0,user105033@inbox.io,+6017306575
C105034,2022-10-11,Sabah ,website,plus,38.0,F,0.39,746.0,user105034@mail.com,+6018168815
C105035,2025-03-07,Pulau Pinang,Ads,Premium ,51.0,F,0.318,,user105035@corp.co,+6015764020
C105036,2021-09-06,Kuala  Lumpur, Paid Ads,STD,49.0,M,0.333,554.0,user105036@mail.com,+6016851915
C105037,2024-12-25,SG,Partnership,Plus ,27.0,M,0.082,621.0,user105037@corp.co,+6017706197
C105038,2021-07-08,singapore ,web,premium,45.0,F,0.335,705.0,user105038@mail.com,+6019591594
C105039,2024-01-27,Bangkok,web,standard,35.0,M,0.122,640.0,user105039@example.com,+6012655132
C105040,2024-07-16,Manila,IOS Store,Standard ,36.0,M,0.178,598.0,user105040@corp.co,+6011460469
C105041,2024-02-21,Johor,Offline  Event,PRM,18.0,M,0.245,665.0,user105041@corp.co,+6016187936
C105042,2021-07-01,Pulau Pinang ,web,Plus ,31.0,F,0.347,485.0,user105042@corp.co,+6013780436
C105043,2023-04-06,Jakarta,website,Standard ,25.0,F,0.13,644.0,user105043@example.com,+6010231195
C105044,2025-07-02,JKT,Partner ,Standard ,,M,0.041,,user105044@example.com,+6013998293
C105045,2021-05-07,singapore ,website,STD,41.0,F,0.37,699.0,user105045@ corp.co,+6012921242
C105046,07/08/2021,manila,Referral ,standard,18.0,M,0.541,,user105046@mail.com,+6017522267
C105047,2023-08-03,Johor,offline,PLS,32.0,F,0.496,703.0,user105047@mail.com,+6013723726
C105048,31/08/2021,Jakarta,IOS Store,PLS,41.0,M,0.335,,user105048@example.com,+6011513444
C105049,2022-11-02,Jakarta,app-store,PLS,31.0,F,0.438,670.0,user105049@example.com,+6019397861
C105050,2025-06-02,Johor,offline,STD,38.0,Other,0.395,593.0,user105050@example.com,+6019623610
C105051,2021-10-29,KL,Referal,plus,35.0,M,0.41,683.0,user105051@mail.com,+6013908673
C105052,2021-11-11,Pulau Pinang,ADs,standard,35.0,,0.458,627.0,user105052@example.com,+6019572737
C105053,2022-12-19,Jakarta,Offline  Event,plus,30.0,M,0.137,599.0,user105053@example.com,+6016648851
C105054,2025-07-10,Sarawak,Partnership,plus,22.0,M,0.281,715.0,user105054@mail.com,+6017812808
C105055,12/04/2024,sabah,Offline  Event,STD,23.0,M,0.723,595.0,user105055@inbox.io,+6016484280
C105056,2022-08-12,Sarawak, Paid Ads,PLUS ,38.0,F,0.255,721.0,user105056@inbox.io,+6019528373
C105057,2022-08-24,Johor,WEB ,PRM,32.0,F,0.306,602.0,user105057@inbox.io,+6014623780
C105058,2025-06-23,SG,Partner ,plus,31.0,M,0.202,663.0,user105058@example.com,+6011659119
C105059,2023-02-12,Penang,partner,Standard ,29.0,F,0.528,646.0,user105059@inbox.io,+6011806993
C105060,2022-07-10,Pulau Pinang, Offline  Event,PLS,30.0,F,0.174,748.0,user105060@mail.com,+6017473711
C105061,2024-07-13,Ho Chi Minh City,paid ads,Premium ,40.0,F,0.303,716.0,user105061@corp.co,+6013379138
C105062,2021-11-24,Jakarta,partner,PRM,29.0,M,0.037,631.0,user105062@mail.com,+6010709166
C105063,2024-01-18,MNL,WEB ,PLS,21.0,M,0.095,671.0,user105063@corp.co,+6016212949
C105064,2024-11-26,SELANGOR ,website,plus,38.0,F,0.774,760.0,user105064@inbox.io,+6019769847
C105065,2024-08-19,Saigon,Partnership,premium,,M,0.411,770.0,user105065@inbox.io,+6019562617
C105066,2021-11-20,Selangor,web,Premium  ,32.0,F,0.197,598.0,user105066@corp.co,+6015218979
C105067,2022-06-03,sarawak,WEB ,premium ,45.0,F,0.147,759.0,user105067@mail.com,+6011942419
C105068,2022-07-15,Johor ,app-store, PRM,32.0,M,0.327,754.0,user105068@mail.com,+6017431419
C105069,2025-09-05,sabah,paid ads,STD,,M,0.456,691.0,user105069@inbox.io,+6016328749
C105070,2024-06-01,KL,Partner ,Standard ,23.0,F,0.051,675.0,user105070@ example.com,+6014960922
C105071,18/04/2025,KL,website,standard,30.0,F,0.226,647.0,user105071@inbox.io,+6014161295
C105072,2023-11-15,Saigon,website ,PLS,37.0,F,0.152,605.0,user105072@ mail.com,+6016152285
C105073,2022-05-07,KL,web,STD ,20.0,M,0.477,700.0,user105073@mail.com,+6012223631
C105074,17/07/2025,SELANGOR ,partner,STD,34.0,F,0.096,670.0,user105074@example.com,+6010716904
C105075,08/10/2024,Johor ,Offline  Event,STD,33.0,F,0.193,706.0,user105075@inbox.io,+6011501453
C105076,2023-12-31,Saigon,Ads,STD,32.0,F,0.121,708.0,user105076@example.com,6012554350
C105077,2023-09-07,selangor, Paid Ads,PLS,40.0,M,0.235,831.0,user105077@example.com,6019535489
C105078,2025-09-06,penang,Referral ,STD,,M,0.045,752.0,user105078@inbox.io,+6019540078
C105079,2023-10-06,SELANGOR ,paid-ads,plus,44.0,M,0.295,713.0,user105079@mail.com,+6017270455
C105080,29/02/2024,jakarta,Partner ,PLS,,F,0.206,552.0,user105080@corp.co,+6017926447
C105081,2024-07-05,Sarawak,website,STD,33.0,F,0.164,704.0,user105081@mail.com,+6018830560
C105082,2024-08-30,Saigon,Referal,STD,33.0,Other,0.157,775.0,user105082@mail.com,+6013325115
C105083,2023-10-02,Manila, Paid Ads,PLS,23.0,F,,654.0,user105083@example.com,6012948967
C105084,2023-01-18,johor,Partner ,Plus ,40.0,M,0.169,,user105084@mail.com,+6012497704
C105085,2025-08-23,sarawak,Referral ,Premium ,51.0,M,0.241,713.0,user105085@example.com,6013616035
C105086,27/10/2022, Ho Chi Minh City,referral,Premium ,32.0,M,0.226,698.0,user105086@corp.co,+6013168294
C105087,2024-03-11,jakarta,referral,Standard ,36.0,M,0.052,621.0,user105087@corp.co,+6019533112
C105088,2025-09-06,sabah,offline,plus ,33.0,F,0.1,770.0,user105088@inbox.io,+6018282788
C105089,2023-03-01,Sabah,paid ads,PRM,26.0,F,0.08,630.0,user105089@example.com,+6014302858
C105090,2024-01-24, Selangor,Referal,PRM,18.0,M,0.113,,user105090@inbox.io,+6016709833
C105091,2024-11-06,Johor ,partner,plus,26.0,F,0.408,567.0,user105091@mail.com,+6018174761
C105092,2024-10-22,Saigon ,app-store, Premium ,21.0,F,0.175,,user105092@example.com,6012148392
C105093,2024-05-18,JKT,website,premium,46.0,M,0.301,715.0,user105093@mail.com,+6010551443
C105094,2021-01-01,sabah,WEB ,Standard ,31.0,M,0.234,681.0,user105094@inbox.io,+6017683357
C105095,2021-04-18,Jakarta, Paid Ads,Plus ,29.0,M,0.023,724.0,user105095@corp.co,+6019570543
C105096,03/06/2023,Johor,Partnership,STD,39.0,M,0.099,719.0,user105096@example.com,+6012542607
C105097,2021-02-20,Sabah ,offline,Premium ,23.0,F,0.201,658.0,user105097@inbox.io,+6017226453
C105098,2025-05-28,Manila,offline,PLS,26.0,M,0.089,633.0,user105098@mail.com,+6015542490
C105099,2022-02-24,sarawak,WEB ,standard,33.0,M,0.113,577.0,user105099@corp.co,+6019190472
C105100,2023-07-27,Bangkok,IOS Store,premium,40.0,Other,0.299,669.0,user105100@example.com,+6014859549
C105101,2021-01-21,JKT,referral,premium,36.0,F,0.453,602.0,user105101@example.com,+6017944904
C105102,2023-07-23,Bangkok,app-store,plus,34.0,M,0.26,690.0,user105102@example.com,+6010176445
C105103,2022-11-21,KL,Partnership,PRM,33.0,F,0.367,670.0,user105103@ inbox.io,+6012748704
C105104,2022-10-30,kuala-lumpur,App store ,Plus ,35.0,M,0.192,656.0,user105104@mail.com,+6018321661
C105105,2023-09-06,penang,Partnership,STD,34.0,M,0.338,743.0,user105105@example.com,+6019884566
C105106,09/03/2021,sarawak,paid-ads,STD,24.0,F,0.195,,user105106@corp.co,+6014819063
C105107,2023-05-08,SELANGOR ,Partnership,PRM,32.0,M,0.584,569.0,user105107@example.com,+6015406890
C105108,2025-09-17,JKT,Referral  ,Standard ,23.0,,0.126,666.0,user105108@example.com,+6011920782
C105109,2025-05-08,Jakarta,offline,PLS,33.0,M,0.276,636.0,user105109@mail.com,+6016389073
C105110,2025-09-25,SG , Paid Ads,Premium ,28.0,M,0.411,687.0,user105110@mail.com,+6016128579
C105111,2022-04-26,Manila,app-store,STD,52.0,F,0.153,625.0,user105111@inbox.io,+6017819149
C105112,20/10/2021,penang,Partner ,PLS,32.0,M,0.297,705.0,user105112@example.com,+6011468254
C105113,28/04/2021,johor,app-store,plus,21.0,F,0.437,622.0,user105113@corp.co,+6010101212
C105114,01/12/2024,Jakarta,Partnership ,STD,31.0,F,0.306,621.0,user105114@corp.co,+6016770991
C105115,2024-01-10,sarawak,App store,premium,36.0,F,0.124,,user105115@inbox.io,+6016464125
C105116,2022-05-01,Ho Chi Minh City,Ads,STD,45.0,F,0.159,677.0,user105116@inbox.io,+6012675300
C105117,2022-03-07,sarawak,Partner ,STD,27.0,M,0.312,609.0,user105117@corp.co,6015309935
C105118,2023-04-04,Johor ,partner,STD,19.0,F,0.322,623.0,user105118@example.com,+6010133090
C105119,2024-02-15,singapore ,App store,PLS,39.0,F,0.33,,user105119@mail.com,+6014443706
C105120,2023-02-16,KL,app-store,plus,,F,0.639,611.0,user105120@mail.com,+6015592242
C105121,2022-12-25,HCMC,App store,premium,29.0,F,0.48,663.0,user105121@corp.co,+6018519511
C105122,2023-03-08,Kuala Lumpur ,partner,STD,30.0,F,0.048,665.0,user105122@corp.co,+6018939306
C105123,2023-07-23,Penang,App store,premium,31.0,M,0.164,625.0,user105123@mail.com,+6015748606
C105124,2021-10-13,singapore ,web,standard,38.0,F,0.312,719.0,user105124@mail.com,+6012257324
C105125,2024-05-27,manila,App store,PRM,,M,0.275,619.0,user105125@corp.co,+6012232115
C105126,2022-11-07,bangkok,app-store,Standard ,30.0,M,0.066,755.0,user105126@example.com,+6010119330
C105127,2021-08-28,Sarawak, Paid Ads,PLS,32.0,,0.173,667.0,user105127@mail.com,+6016932971
C105128,2023-10-06,manila,Partnership,standard,33.0,M,0.434,640.0,user105128@example.com,+6015856072
C105129,2025-02-08,Jakarta,Partner ,Premium ,33.0,M,0.053,712.0,user105129@mail.com,+6019601554
C105130,22/06/2022,Johor,Offline  Event,PLS,35.0,M,0.039,682.0,user105130@example.com,+6017420645
C105131,2025-02-26,kuala-lumpur,Partnership,Standard ,39.0,F,0.384,726.0,user105131@inbox.io,+6011411325
C105132,2021-10-24,KL,paid-ads,plus,35.0,M,0.044,,user105132@mail.com,+6014242111
